
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=25
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 46116
Train/Dev split: 6259/695
Writing to /home/sheep/bigdata/runs/1506709920

Load glove file /home/sheep/bigdata/glove.twitter.27B.25d.txt
glove file has been loaded

2017-09-29T13:32:16.722283: step 1, loss 5.89264, acc 0.171875, learning_rate 0.005
2017-09-29T13:45:09.839205: step 3572, loss 0.0175647, acc 1, learning_rate 0.000100002
2017-09-29T13:45:10.043293: step 3573, loss 0.0261095, acc 1, learning_rate 0.000100002
2017-09-29T13:45:10.224178: step 3574, loss 0.165311, acc 0.9375, learning_rate 0.000100002
2017-09-29T13:45:10.419957: step 3575, loss 0.0134041, acc 1, learning_rate 0.000100002
2017-09-29T13:45:10.605365: step 3576, loss 0.0162516, acc 1, learning_rate 0.000100002
2017-09-29T13:45:10.791590: step 3577, loss 0.0490026, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:10.975998: step 3578, loss 0.0348608, acc 1, learning_rate 0.000100002
2017-09-29T13:45:11.155401: step 3579, loss 0.0744851, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:11.339232: step 3580, loss 0.0233385, acc 1, learning_rate 0.000100002
2017-09-29T13:45:11.524540: step 3581, loss 0.0378715, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:11.705814: step 3582, loss 0.0361447, acc 1, learning_rate 0.000100002
2017-09-29T13:45:11.889118: step 3583, loss 0.0186282, acc 1, learning_rate 0.000100002
2017-09-29T13:45:12.071472: step 3584, loss 0.0379678, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:12.267993: step 3585, loss 0.0197107, acc 1, learning_rate 0.000100002
2017-09-29T13:45:12.463893: step 3586, loss 0.0484009, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:12.649922: step 3587, loss 0.0243807, acc 1, learning_rate 0.000100002
2017-09-29T13:45:12.835569: step 3588, loss 0.0380822, acc 1, learning_rate 0.000100002
2017-09-29T13:45:13.021190: step 3589, loss 0.054042, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:13.211081: step 3590, loss 0.0205555, acc 1, learning_rate 0.000100002
2017-09-29T13:45:13.395416: step 3591, loss 0.123688, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:13.587522: step 3592, loss 0.0918148, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:13.769500: step 3593, loss 0.0411882, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:13.954849: step 3594, loss 0.0290913, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:14.149025: step 3595, loss 0.042664, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:14.331776: step 3596, loss 0.034987, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:14.512380: step 3597, loss 0.0550894, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:14.710161: step 3598, loss 0.0368247, acc 1, learning_rate 0.000100002
2017-09-29T13:45:14.891949: step 3599, loss 0.0479834, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:15.081696: step 3600, loss 0.0408373, acc 0.96875, learning_rate 0.000100002

Evaluation:
2017-09-29T13:45:15.627466: step 3600, loss 0.214993, acc 0.916547

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-3600

2017-09-29T13:45:16.423641: step 3601, loss 0.0390989, acc 1, learning_rate 0.000100002
2017-09-29T13:45:16.611255: step 3602, loss 0.099066, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:16.796571: step 3603, loss 0.0288939, acc 1, learning_rate 0.000100002
2017-09-29T13:45:16.978428: step 3604, loss 0.0131576, acc 1, learning_rate 0.000100002
2017-09-29T13:45:17.168064: step 3605, loss 0.0281415, acc 1, learning_rate 0.000100002
2017-09-29T13:45:17.350671: step 3606, loss 0.0140191, acc 1, learning_rate 0.000100002
2017-09-29T13:45:17.545414: step 3607, loss 0.11118, acc 0.9375, learning_rate 0.000100002
2017-09-29T13:45:17.731159: step 3608, loss 0.02266, acc 1, learning_rate 0.000100002
2017-09-29T13:45:17.922465: step 3609, loss 0.0301911, acc 1, learning_rate 0.000100002
2017-09-29T13:45:18.105906: step 3610, loss 0.0695204, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:18.284343: step 3611, loss 0.0768719, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:18.469873: step 3612, loss 0.0786653, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:18.652572: step 3613, loss 0.0759842, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:18.837279: step 3614, loss 0.0553395, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:19.019291: step 3615, loss 0.0405355, acc 1, learning_rate 0.000100002
2017-09-29T13:45:19.202782: step 3616, loss 0.0443072, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:19.391808: step 3617, loss 0.0270494, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:19.575208: step 3618, loss 0.0348203, acc 1, learning_rate 0.000100002
2017-09-29T13:45:19.762193: step 3619, loss 0.0303627, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:19.942825: step 3620, loss 0.0513114, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:20.125242: step 3621, loss 0.0205153, acc 1, learning_rate 0.000100002
2017-09-29T13:45:20.308431: step 3622, loss 0.0494542, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:20.494194: step 3623, loss 0.0718215, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:20.679850: step 3624, loss 0.0643606, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:20.871762: step 3625, loss 0.074346, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:21.024286: step 3626, loss 0.0399768, acc 1, learning_rate 0.000100002
2017-09-29T13:45:21.203915: step 3627, loss 0.0431899, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:21.408012: step 3628, loss 0.0411516, acc 1, learning_rate 0.000100002
2017-09-29T13:45:21.597849: step 3629, loss 0.0571292, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:21.780051: step 3630, loss 0.0541832, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:21.964673: step 3631, loss 0.0929064, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:22.148577: step 3632, loss 0.0200272, acc 1, learning_rate 0.000100002
2017-09-29T13:45:22.330672: step 3633, loss 0.0940601, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:22.514852: step 3634, loss 0.0464739, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:22.701664: step 3635, loss 0.0472091, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:22.885550: step 3636, loss 0.0472273, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:23.071760: step 3637, loss 0.0427621, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:23.255916: step 3638, loss 0.0846305, acc 0.953125, learning_rate 0.000100002
2017-09-29T13:45:23.438798: step 3639, loss 0.0577224, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:23.630319: step 3640, loss 0.0858491, acc 0.953125, learning_rate 0.000100002

Evaluation:
2017-09-29T13:45:24.140494: step 3640, loss 0.211973, acc 0.913669

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-3640

2017-09-29T13:45:24.776519: step 3641, loss 0.0336197, acc 1, learning_rate 0.000100002
2017-09-29T13:45:24.963143: step 3642, loss 0.108834, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:25.146981: step 3643, loss 0.0174597, acc 1, learning_rate 0.000100002
2017-09-29T13:45:25.328545: step 3644, loss 0.0240322, acc 1, learning_rate 0.000100002
2017-09-29T13:45:25.513603: step 3645, loss 0.0191258, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:25.697453: step 3646, loss 0.0438052, acc 1, learning_rate 0.000100002
2017-09-29T13:45:25.884765: step 3647, loss 0.0382022, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:26.066264: step 3648, loss 0.0107073, acc 1, learning_rate 0.000100002
2017-09-29T13:45:26.249732: step 3649, loss 0.0951171, acc 0.953125, learning_rate 0.000100002
2017-09-29T13:45:26.439404: step 3650, loss 0.0370533, acc 1, learning_rate 0.000100002
2017-09-29T13:45:26.628354: step 3651, loss 0.0565937, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:26.824689: step 3652, loss 0.0266835, acc 1, learning_rate 0.000100002
2017-09-29T13:45:27.008083: step 3653, loss 0.0895559, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:27.192224: step 3654, loss 0.0304746, acc 1, learning_rate 0.000100002
2017-09-29T13:45:27.375625: step 3655, loss 0.0390483, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:27.559292: step 3656, loss 0.0955642, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:27.747069: step 3657, loss 0.0338401, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:27.930362: step 3658, loss 0.0277822, acc 1, learning_rate 0.000100002
2017-09-29T13:45:28.118906: step 3659, loss 0.0367819, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:28.314941: step 3660, loss 0.0541062, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:28.517711: step 3661, loss 0.0109346, acc 1, learning_rate 0.000100002
2017-09-29T13:45:28.704811: step 3662, loss 0.103085, acc 0.953125, learning_rate 0.000100002
2017-09-29T13:45:28.908490: step 3663, loss 0.0579635, acc 0.984375, learning_rate 0.000100002
2017-09-29T13:45:29.095095: step 3664, loss 0.0349734, acc 1, learning_rate 0.000100002
2017-09-29T13:45:29.295968: step 3665, loss 0.0192833, acc 1, learning_rate 0.000100002
2017-09-29T13:45:29.483703: step 3666, loss 0.0620011, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:29.668273: step 3667, loss 0.0904468, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:29.852594: step 3668, loss 0.0914778, acc 0.96875, learning_rate 0.000100002
2017-09-29T13:45:30.041090: step 3669, loss 0.0349808, acc 1, learning_rate 0.000100001
2017-09-29T13:45:30.222071: step 3670, loss 0.0172712, acc 1, learning_rate 0.000100001
2017-09-29T13:45:30.401686: step 3671, loss 0.0316659, acc 1, learning_rate 0.000100001
2017-09-29T13:45:30.590652: step 3672, loss 0.0105051, acc 1, learning_rate 0.000100001
2017-09-29T13:45:30.801962: step 3673, loss 0.0226491, acc 1, learning_rate 0.000100001
2017-09-29T13:45:31.027676: step 3674, loss 0.104414, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:31.235450: step 3675, loss 0.0336015, acc 1, learning_rate 0.000100001
2017-09-29T13:45:31.441586: step 3676, loss 0.0232341, acc 1, learning_rate 0.000100001
2017-09-29T13:45:31.626205: step 3677, loss 0.0524857, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:31.815696: step 3678, loss 0.0825327, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:32.006312: step 3679, loss 0.0136921, acc 1, learning_rate 0.000100001
2017-09-29T13:45:32.198733: step 3680, loss 0.0188953, acc 1, learning_rate 0.000100001

Evaluation:
2017-09-29T13:45:32.740906: step 3680, loss 0.211849, acc 0.91223

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-3680

2017-09-29T13:45:33.487051: step 3681, loss 0.0362961, acc 1, learning_rate 0.000100001
2017-09-29T13:45:33.672236: step 3682, loss 0.0411455, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:33.869054: step 3683, loss 0.023139, acc 1, learning_rate 0.000100001
2017-09-29T13:45:34.069873: step 3684, loss 0.00993885, acc 1, learning_rate 0.000100001
2017-09-29T13:45:34.281126: step 3685, loss 0.016586, acc 1, learning_rate 0.000100001
2017-09-29T13:45:34.500115: step 3686, loss 0.0503028, acc 1, learning_rate 0.000100001
2017-09-29T13:45:34.699287: step 3687, loss 0.0565377, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:34.919686: step 3688, loss 0.0632704, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:35.135425: step 3689, loss 0.0324012, acc 1, learning_rate 0.000100001
2017-09-29T13:45:35.345393: step 3690, loss 0.0436808, acc 1, learning_rate 0.000100001
2017-09-29T13:45:35.542403: step 3691, loss 0.0430843, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:35.741563: step 3692, loss 0.0653686, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:35.943978: step 3693, loss 0.0514579, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:36.161476: step 3694, loss 0.0766933, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:36.367910: step 3695, loss 0.0223893, acc 1, learning_rate 0.000100001
2017-09-29T13:45:36.588783: step 3696, loss 0.0282619, acc 1, learning_rate 0.000100001
2017-09-29T13:45:36.792043: step 3697, loss 0.0633655, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:36.996261: step 3698, loss 0.121697, acc 0.9375, learning_rate 0.000100001
2017-09-29T13:45:37.196381: step 3699, loss 0.0292709, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:37.394987: step 3700, loss 0.0162925, acc 1, learning_rate 0.000100001
2017-09-29T13:45:37.596258: step 3701, loss 0.179243, acc 0.921875, learning_rate 0.000100001
2017-09-29T13:45:37.816979: step 3702, loss 0.0870329, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:38.016862: step 3703, loss 0.0213225, acc 1, learning_rate 0.000100001
2017-09-29T13:45:38.212298: step 3704, loss 0.0698747, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:38.417660: step 3705, loss 0.037938, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:38.640471: step 3706, loss 0.0385957, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:38.843293: step 3707, loss 0.0471689, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:39.061723: step 3708, loss 0.0576539, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:39.266935: step 3709, loss 0.0202463, acc 1, learning_rate 0.000100001
2017-09-29T13:45:39.468913: step 3710, loss 0.0195384, acc 1, learning_rate 0.000100001
2017-09-29T13:45:39.674927: step 3711, loss 0.0420724, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:39.879810: step 3712, loss 0.123735, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:40.080341: step 3713, loss 0.02925, acc 1, learning_rate 0.000100001
2017-09-29T13:45:40.277292: step 3714, loss 0.0286124, acc 1, learning_rate 0.000100001
2017-09-29T13:45:40.483272: step 3715, loss 0.0497663, acc 1, learning_rate 0.000100001
2017-09-29T13:45:40.710617: step 3716, loss 0.0271618, acc 1, learning_rate 0.000100001
2017-09-29T13:45:40.910562: step 3717, loss 0.0607007, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:41.122278: step 3718, loss 0.0436549, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:41.335134: step 3719, loss 0.0163573, acc 1, learning_rate 0.000100001
2017-09-29T13:45:41.540518: step 3720, loss 0.106467, acc 0.9375, learning_rate 0.000100001

Evaluation:
2017-09-29T13:45:42.108928: step 3720, loss 0.211579, acc 0.915108

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-3720

2017-09-29T13:45:42.933268: step 3721, loss 0.0485253, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:43.145612: step 3722, loss 0.0575985, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:43.350398: step 3723, loss 0.0360885, acc 1, learning_rate 0.000100001
2017-09-29T13:45:43.526557: step 3724, loss 0.015856, acc 1, learning_rate 0.000100001
2017-09-29T13:45:43.736573: step 3725, loss 0.0521649, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:43.934251: step 3726, loss 0.0405046, acc 1, learning_rate 0.000100001
2017-09-29T13:45:44.134462: step 3727, loss 0.0374796, acc 1, learning_rate 0.000100001
2017-09-29T13:45:44.343144: step 3728, loss 0.00728336, acc 1, learning_rate 0.000100001
2017-09-29T13:45:44.562982: step 3729, loss 0.0491542, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:44.765575: step 3730, loss 0.0666395, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:44.970280: step 3731, loss 0.0179366, acc 1, learning_rate 0.000100001
2017-09-29T13:45:45.188947: step 3732, loss 0.037235, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:45.392821: step 3733, loss 0.013659, acc 1, learning_rate 0.000100001
2017-09-29T13:45:45.592732: step 3734, loss 0.0234512, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:45.798558: step 3735, loss 0.154019, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:46.016176: step 3736, loss 0.0376668, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:46.219462: step 3737, loss 0.033045, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:46.445783: step 3738, loss 0.0377582, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:46.645960: step 3739, loss 0.0376776, acc 1, learning_rate 0.000100001
2017-09-29T13:45:46.845257: step 3740, loss 0.0662488, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:47.044114: step 3741, loss 0.0498286, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:47.247094: step 3742, loss 0.0610318, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:47.461554: step 3743, loss 0.0596418, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:47.666560: step 3744, loss 0.0707089, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:47.865827: step 3745, loss 0.0118114, acc 1, learning_rate 0.000100001
2017-09-29T13:45:48.055115: step 3746, loss 0.119316, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:48.239473: step 3747, loss 0.0523025, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:48.424276: step 3748, loss 0.0241676, acc 1, learning_rate 0.000100001
2017-09-29T13:45:48.606132: step 3749, loss 0.0399574, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:48.792234: step 3750, loss 0.0212902, acc 1, learning_rate 0.000100001
2017-09-29T13:45:48.974875: step 3751, loss 0.0984297, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:49.170361: step 3752, loss 0.0145437, acc 1, learning_rate 0.000100001
2017-09-29T13:45:49.350222: step 3753, loss 0.0869748, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:49.535391: step 3754, loss 0.0847476, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:49.717933: step 3755, loss 0.0394367, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:49.898775: step 3756, loss 0.0665823, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:50.084639: step 3757, loss 0.0402081, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:50.270054: step 3758, loss 0.0448208, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:50.468442: step 3759, loss 0.0951824, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:50.657806: step 3760, loss 0.0135844, acc 1, learning_rate 0.000100001

Evaluation:
2017-09-29T13:45:51.179404: step 3760, loss 0.216033, acc 0.913669

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-3760

2017-09-29T13:45:51.816815: step 3761, loss 0.018874, acc 1, learning_rate 0.000100001
2017-09-29T13:45:52.004145: step 3762, loss 0.0995072, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:52.191717: step 3763, loss 0.0291184, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:52.383797: step 3764, loss 0.0695309, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:52.569379: step 3765, loss 0.00928073, acc 1, learning_rate 0.000100001
2017-09-29T13:45:52.751129: step 3766, loss 0.0198701, acc 1, learning_rate 0.000100001
2017-09-29T13:45:52.934294: step 3767, loss 0.0208896, acc 1, learning_rate 0.000100001
2017-09-29T13:45:53.117174: step 3768, loss 0.0401913, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:53.302121: step 3769, loss 0.0401191, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:53.496865: step 3770, loss 0.0857745, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:53.682758: step 3771, loss 0.0564506, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:53.868231: step 3772, loss 0.0478398, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:54.057451: step 3773, loss 0.0234165, acc 1, learning_rate 0.000100001
2017-09-29T13:45:54.236235: step 3774, loss 0.0677322, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:54.421819: step 3775, loss 0.038417, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:54.605794: step 3776, loss 0.0225205, acc 1, learning_rate 0.000100001
2017-09-29T13:45:54.795975: step 3777, loss 0.029772, acc 1, learning_rate 0.000100001
2017-09-29T13:45:54.980394: step 3778, loss 0.0601285, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:55.171881: step 3779, loss 0.0444639, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:55.357473: step 3780, loss 0.0241553, acc 1, learning_rate 0.000100001
2017-09-29T13:45:55.552511: step 3781, loss 0.0305219, acc 1, learning_rate 0.000100001
2017-09-29T13:45:55.746023: step 3782, loss 0.0321542, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:55.930189: step 3783, loss 0.023727, acc 1, learning_rate 0.000100001
2017-09-29T13:45:56.122443: step 3784, loss 0.0409261, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:56.309713: step 3785, loss 0.0828287, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:56.494031: step 3786, loss 0.0675731, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:45:56.678982: step 3787, loss 0.0202803, acc 1, learning_rate 0.000100001
2017-09-29T13:45:56.875239: step 3788, loss 0.0859432, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:57.073044: step 3789, loss 0.121281, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:45:57.269524: step 3790, loss 0.0417174, acc 1, learning_rate 0.000100001
2017-09-29T13:45:57.472811: step 3791, loss 0.0298316, acc 1, learning_rate 0.000100001
2017-09-29T13:45:57.683056: step 3792, loss 0.0567233, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:57.884037: step 3793, loss 0.0235532, acc 1, learning_rate 0.000100001
2017-09-29T13:45:58.080930: step 3794, loss 0.0442584, acc 1, learning_rate 0.000100001
2017-09-29T13:45:58.284652: step 3795, loss 0.033058, acc 1, learning_rate 0.000100001
2017-09-29T13:45:58.489360: step 3796, loss 0.0472501, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:58.698923: step 3797, loss 0.0779434, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:58.900255: step 3798, loss 0.0696463, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:59.112068: step 3799, loss 0.0615975, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:45:59.315774: step 3800, loss 0.0436716, acc 0.984375, learning_rate 0.000100001

Evaluation:
2017-09-29T13:45:59.879774: step 3800, loss 0.213234, acc 0.915108

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-3800

2017-09-29T13:46:00.625495: step 3801, loss 0.0243516, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:00.829288: step 3802, loss 0.0391747, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:01.031360: step 3803, loss 0.0176523, acc 1, learning_rate 0.000100001
2017-09-29T13:46:01.238569: step 3804, loss 0.101702, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:46:01.450140: step 3805, loss 0.12022, acc 0.953125, learning_rate 0.000100001
2017-09-29T13:46:01.659852: step 3806, loss 0.0409664, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:01.864388: step 3807, loss 0.0454199, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:02.067013: step 3808, loss 0.0387026, acc 1, learning_rate 0.000100001
2017-09-29T13:46:02.268719: step 3809, loss 0.124423, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:46:02.468747: step 3810, loss 0.0615142, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:46:02.670181: step 3811, loss 0.0193095, acc 1, learning_rate 0.000100001
2017-09-29T13:46:02.872881: step 3812, loss 0.0512373, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:03.074843: step 3813, loss 0.0419624, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:03.275557: step 3814, loss 0.060647, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:03.471944: step 3815, loss 0.103075, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:46:03.676932: step 3816, loss 0.0585731, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:46:03.876457: step 3817, loss 0.0860579, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:04.076504: step 3818, loss 0.0137645, acc 1, learning_rate 0.000100001
2017-09-29T13:46:04.275683: step 3819, loss 0.0405357, acc 1, learning_rate 0.000100001
2017-09-29T13:46:04.481007: step 3820, loss 0.0358201, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:04.683799: step 3821, loss 0.0388833, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:04.853203: step 3822, loss 0.12041, acc 0.941176, learning_rate 0.000100001
2017-09-29T13:46:05.055754: step 3823, loss 0.0247764, acc 1, learning_rate 0.000100001
2017-09-29T13:46:05.259362: step 3824, loss 0.0877559, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:05.465092: step 3825, loss 0.0546464, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:05.672495: step 3826, loss 0.0401403, acc 1, learning_rate 0.000100001
2017-09-29T13:46:05.869047: step 3827, loss 0.0560983, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:06.082028: step 3828, loss 0.0290307, acc 1, learning_rate 0.000100001
2017-09-29T13:46:06.278751: step 3829, loss 0.0317165, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:06.480445: step 3830, loss 0.0392039, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:06.687338: step 3831, loss 0.105802, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:46:06.889630: step 3832, loss 0.0256744, acc 1, learning_rate 0.000100001
2017-09-29T13:46:07.091297: step 3833, loss 0.0552224, acc 0.984375, learning_rate 0.000100001
2017-09-29T13:46:07.291194: step 3834, loss 0.0248922, acc 1, learning_rate 0.000100001
2017-09-29T13:46:07.501488: step 3835, loss 0.0226088, acc 1, learning_rate 0.000100001
2017-09-29T13:46:07.714515: step 3836, loss 0.0741881, acc 0.96875, learning_rate 0.000100001
2017-09-29T13:46:07.912247: step 3837, loss 0.0362077, acc 1, learning_rate 0.000100001
