
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=25
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 46116
Train/Dev split: 6259/695
Writing to /home/sheep/bigdata/runs/1506700537

2017-09-29T10:55:39.948086: step 1, loss 4.04335, acc 0.15625, learning_rate 0.005
2017-09-29T11:07:14.862801: step 3226, loss 0.258419, acc 0.90625, learning_rate 0.000100009
2017-09-29T11:07:15.046452: step 3227, loss 0.288867, acc 0.890625, learning_rate 0.000100009
2017-09-29T11:07:15.234614: step 3228, loss 0.159311, acc 0.953125, learning_rate 0.000100009
2017-09-29T11:07:15.423675: step 3229, loss 0.367451, acc 0.875, learning_rate 0.000100009
2017-09-29T11:07:15.605453: step 3230, loss 0.188175, acc 0.953125, learning_rate 0.000100009
2017-09-29T11:07:15.790120: step 3231, loss 0.355819, acc 0.875, learning_rate 0.000100009
2017-09-29T11:07:15.974415: step 3232, loss 0.340685, acc 0.875, learning_rate 0.000100009
2017-09-29T11:07:16.157382: step 3233, loss 0.177805, acc 0.921875, learning_rate 0.000100009
2017-09-29T11:07:16.317929: step 3234, loss 0.184045, acc 0.941176, learning_rate 0.000100009
2017-09-29T11:07:16.502220: step 3235, loss 0.373989, acc 0.890625, learning_rate 0.000100009
2017-09-29T11:07:16.686926: step 3236, loss 0.419192, acc 0.84375, learning_rate 0.000100009
2017-09-29T11:07:16.871438: step 3237, loss 0.186647, acc 0.96875, learning_rate 0.000100009
2017-09-29T11:07:17.055978: step 3238, loss 0.198104, acc 0.9375, learning_rate 0.000100009
2017-09-29T11:07:17.249514: step 3239, loss 0.134553, acc 0.984375, learning_rate 0.000100009
2017-09-29T11:07:17.432770: step 3240, loss 0.200191, acc 0.9375, learning_rate 0.000100009

Evaluation:
2017-09-29T11:07:17.997796: step 3240, loss 0.314232, acc 0.890647

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3240

2017-09-29T11:07:18.808025: step 3241, loss 0.212875, acc 0.90625, learning_rate 0.000100009
2017-09-29T11:07:18.990441: step 3242, loss 0.206599, acc 0.9375, learning_rate 0.000100009
2017-09-29T11:07:19.182821: step 3243, loss 0.273713, acc 0.9375, learning_rate 0.000100009
2017-09-29T11:07:19.365779: step 3244, loss 0.287804, acc 0.90625, learning_rate 0.000100009
2017-09-29T11:07:19.552030: step 3245, loss 0.202526, acc 0.921875, learning_rate 0.000100008
2017-09-29T11:07:19.755987: step 3246, loss 0.210363, acc 0.9375, learning_rate 0.000100008
2017-09-29T11:07:19.937079: step 3247, loss 0.222621, acc 0.953125, learning_rate 0.000100008
2017-09-29T11:07:20.120702: step 3248, loss 0.264726, acc 0.921875, learning_rate 0.000100008
2017-09-29T11:07:20.309482: step 3249, loss 0.160825, acc 0.953125, learning_rate 0.000100008
2017-09-29T11:07:20.500757: step 3250, loss 0.168196, acc 0.984375, learning_rate 0.000100008
2017-09-29T11:07:20.691060: step 3251, loss 0.289474, acc 0.875, learning_rate 0.000100008
2017-09-29T11:07:20.881334: step 3252, loss 0.28204, acc 0.9375, learning_rate 0.000100008
2017-09-29T11:07:21.063346: step 3253, loss 0.264615, acc 0.90625, learning_rate 0.000100008
2017-09-29T11:07:21.250280: step 3254, loss 0.256895, acc 0.875, learning_rate 0.000100008
2017-09-29T11:07:21.442577: step 3255, loss 0.165861, acc 0.9375, learning_rate 0.000100008
2017-09-29T11:07:21.628814: step 3256, loss 0.38986, acc 0.875, learning_rate 0.000100008
2017-09-29T11:07:21.812646: step 3257, loss 0.182798, acc 0.953125, learning_rate 0.000100008
2017-09-29T11:07:21.992681: step 3258, loss 0.174887, acc 0.953125, learning_rate 0.000100008
2017-09-29T11:07:22.180471: step 3259, loss 0.168612, acc 0.953125, learning_rate 0.000100008
2017-09-29T11:07:22.362849: step 3260, loss 0.247755, acc 0.875, learning_rate 0.000100008
2017-09-29T11:07:22.556146: step 3261, loss 0.222208, acc 0.90625, learning_rate 0.000100008
2017-09-29T11:07:22.737873: step 3262, loss 0.249902, acc 0.921875, learning_rate 0.000100008
2017-09-29T11:07:22.919848: step 3263, loss 0.429677, acc 0.8125, learning_rate 0.000100008
2017-09-29T11:07:23.100905: step 3264, loss 0.1714, acc 0.9375, learning_rate 0.000100008
2017-09-29T11:07:23.285758: step 3265, loss 0.196256, acc 0.921875, learning_rate 0.000100008
2017-09-29T11:07:23.471441: step 3266, loss 0.344104, acc 0.859375, learning_rate 0.000100008
2017-09-29T11:07:23.654896: step 3267, loss 0.18441, acc 0.921875, learning_rate 0.000100008
2017-09-29T11:07:23.842363: step 3268, loss 0.328318, acc 0.921875, learning_rate 0.000100008
2017-09-29T11:07:24.027333: step 3269, loss 0.266882, acc 0.890625, learning_rate 0.000100008
2017-09-29T11:07:24.212370: step 3270, loss 0.356513, acc 0.859375, learning_rate 0.000100008
2017-09-29T11:07:24.398700: step 3271, loss 0.388315, acc 0.890625, learning_rate 0.000100008
2017-09-29T11:07:24.586874: step 3272, loss 0.196766, acc 0.90625, learning_rate 0.000100008
2017-09-29T11:07:24.770046: step 3273, loss 0.301788, acc 0.890625, learning_rate 0.000100008
2017-09-29T11:07:24.953926: step 3274, loss 0.374296, acc 0.8125, learning_rate 0.000100008
2017-09-29T11:07:25.139404: step 3275, loss 0.239977, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:25.326415: step 3276, loss 0.222968, acc 0.90625, learning_rate 0.000100007
2017-09-29T11:07:25.517835: step 3277, loss 0.238686, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:25.712022: step 3278, loss 0.30312, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:25.902611: step 3279, loss 0.3355, acc 0.90625, learning_rate 0.000100007
2017-09-29T11:07:26.086754: step 3280, loss 0.272265, acc 0.890625, learning_rate 0.000100007

Evaluation:
2017-09-29T11:07:26.637755: step 3280, loss 0.314068, acc 0.886331

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3280

2017-09-29T11:07:27.254363: step 3281, loss 0.289022, acc 0.890625, learning_rate 0.000100007
2017-09-29T11:07:27.437040: step 3282, loss 0.183837, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:27.620514: step 3283, loss 0.144993, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:27.814517: step 3284, loss 0.173579, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:27.996124: step 3285, loss 0.311732, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:28.185387: step 3286, loss 0.189221, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:28.373139: step 3287, loss 0.234522, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:28.555603: step 3288, loss 0.189638, acc 0.96875, learning_rate 0.000100007
2017-09-29T11:07:28.737635: step 3289, loss 0.11305, acc 0.96875, learning_rate 0.000100007
2017-09-29T11:07:28.919668: step 3290, loss 0.150115, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:29.103179: step 3291, loss 0.2741, acc 0.890625, learning_rate 0.000100007
2017-09-29T11:07:29.287463: step 3292, loss 0.129576, acc 0.96875, learning_rate 0.000100007
2017-09-29T11:07:29.482282: step 3293, loss 0.294685, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:29.666529: step 3294, loss 0.311731, acc 0.875, learning_rate 0.000100007
2017-09-29T11:07:29.848201: step 3295, loss 0.201372, acc 0.953125, learning_rate 0.000100007
2017-09-29T11:07:30.035473: step 3296, loss 0.235588, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:30.214905: step 3297, loss 0.246597, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:30.405928: step 3298, loss 0.284847, acc 0.875, learning_rate 0.000100007
2017-09-29T11:07:30.592892: step 3299, loss 0.292766, acc 0.875, learning_rate 0.000100007
2017-09-29T11:07:30.778988: step 3300, loss 0.246849, acc 0.9375, learning_rate 0.000100007
2017-09-29T11:07:30.970120: step 3301, loss 0.307704, acc 0.875, learning_rate 0.000100007
2017-09-29T11:07:31.154755: step 3302, loss 0.288625, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:31.337130: step 3303, loss 0.164096, acc 0.953125, learning_rate 0.000100007
2017-09-29T11:07:31.525218: step 3304, loss 0.264602, acc 0.890625, learning_rate 0.000100007
2017-09-29T11:07:31.709858: step 3305, loss 0.198972, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:31.897780: step 3306, loss 0.180437, acc 0.953125, learning_rate 0.000100007
2017-09-29T11:07:32.081134: step 3307, loss 0.148102, acc 0.953125, learning_rate 0.000100007
2017-09-29T11:07:32.266475: step 3308, loss 0.277065, acc 0.890625, learning_rate 0.000100007
2017-09-29T11:07:32.450881: step 3309, loss 0.211062, acc 0.921875, learning_rate 0.000100007
2017-09-29T11:07:32.632632: step 3310, loss 0.360054, acc 0.859375, learning_rate 0.000100006
2017-09-29T11:07:32.814794: step 3311, loss 0.199751, acc 0.90625, learning_rate 0.000100006
2017-09-29T11:07:32.998887: step 3312, loss 0.226537, acc 0.90625, learning_rate 0.000100006
2017-09-29T11:07:33.180190: step 3313, loss 0.260661, acc 0.890625, learning_rate 0.000100006
2017-09-29T11:07:33.365692: step 3314, loss 0.165294, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:33.551157: step 3315, loss 0.354556, acc 0.875, learning_rate 0.000100006
2017-09-29T11:07:33.732600: step 3316, loss 0.454966, acc 0.828125, learning_rate 0.000100006
2017-09-29T11:07:33.913405: step 3317, loss 0.150762, acc 0.953125, learning_rate 0.000100006
2017-09-29T11:07:34.097433: step 3318, loss 0.312604, acc 0.875, learning_rate 0.000100006
2017-09-29T11:07:34.288160: step 3319, loss 0.377699, acc 0.859375, learning_rate 0.000100006
2017-09-29T11:07:34.473695: step 3320, loss 0.234176, acc 0.890625, learning_rate 0.000100006

Evaluation:
2017-09-29T11:07:35.021201: step 3320, loss 0.314625, acc 0.886331

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3320

2017-09-29T11:07:35.732466: step 3321, loss 0.275134, acc 0.875, learning_rate 0.000100006
2017-09-29T11:07:35.914633: step 3322, loss 0.154649, acc 0.953125, learning_rate 0.000100006
2017-09-29T11:07:36.105048: step 3323, loss 0.375079, acc 0.90625, learning_rate 0.000100006
2017-09-29T11:07:36.288876: step 3324, loss 0.187816, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:36.473853: step 3325, loss 0.255913, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:36.656507: step 3326, loss 0.346199, acc 0.875, learning_rate 0.000100006
2017-09-29T11:07:36.840211: step 3327, loss 0.190558, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:37.023948: step 3328, loss 0.224476, acc 0.921875, learning_rate 0.000100006
2017-09-29T11:07:37.223772: step 3329, loss 0.380418, acc 0.859375, learning_rate 0.000100006
2017-09-29T11:07:37.409712: step 3330, loss 0.267131, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:37.597757: step 3331, loss 0.30239, acc 0.90625, learning_rate 0.000100006
2017-09-29T11:07:37.749881: step 3332, loss 0.242793, acc 0.941176, learning_rate 0.000100006
2017-09-29T11:07:37.945234: step 3333, loss 0.138741, acc 0.96875, learning_rate 0.000100006
2017-09-29T11:07:38.131678: step 3334, loss 0.201525, acc 0.953125, learning_rate 0.000100006
2017-09-29T11:07:38.316065: step 3335, loss 0.196801, acc 0.921875, learning_rate 0.000100006
2017-09-29T11:07:38.501631: step 3336, loss 0.180751, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:38.690488: step 3337, loss 0.2118, acc 0.96875, learning_rate 0.000100006
2017-09-29T11:07:38.875808: step 3338, loss 0.215727, acc 0.90625, learning_rate 0.000100006
2017-09-29T11:07:39.061158: step 3339, loss 0.332448, acc 0.859375, learning_rate 0.000100006
2017-09-29T11:07:39.244389: step 3340, loss 0.202337, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:39.438125: step 3341, loss 0.196281, acc 0.890625, learning_rate 0.000100006
2017-09-29T11:07:39.623765: step 3342, loss 0.374, acc 0.875, learning_rate 0.000100006
2017-09-29T11:07:39.814466: step 3343, loss 0.415035, acc 0.859375, learning_rate 0.000100006
2017-09-29T11:07:39.996323: step 3344, loss 0.284649, acc 0.890625, learning_rate 0.000100006
2017-09-29T11:07:40.179913: step 3345, loss 0.274786, acc 0.921875, learning_rate 0.000100006
2017-09-29T11:07:40.366265: step 3346, loss 0.202734, acc 0.9375, learning_rate 0.000100006
2017-09-29T11:07:40.559033: step 3347, loss 0.259122, acc 0.921875, learning_rate 0.000100006
2017-09-29T11:07:40.753249: step 3348, loss 0.229496, acc 0.90625, learning_rate 0.000100006
2017-09-29T11:07:40.944355: step 3349, loss 0.437251, acc 0.875, learning_rate 0.000100006
2017-09-29T11:07:41.138116: step 3350, loss 0.296565, acc 0.890625, learning_rate 0.000100006
2017-09-29T11:07:41.327763: step 3351, loss 0.153839, acc 0.953125, learning_rate 0.000100005
2017-09-29T11:07:41.520624: step 3352, loss 0.273204, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:41.701021: step 3353, loss 0.238193, acc 0.875, learning_rate 0.000100005
2017-09-29T11:07:41.883948: step 3354, loss 0.408417, acc 0.796875, learning_rate 0.000100005
2017-09-29T11:07:42.067829: step 3355, loss 0.26798, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:42.250028: step 3356, loss 0.328967, acc 0.859375, learning_rate 0.000100005
2017-09-29T11:07:42.432378: step 3357, loss 0.110414, acc 0.96875, learning_rate 0.000100005
2017-09-29T11:07:42.617321: step 3358, loss 0.24814, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:42.802923: step 3359, loss 0.192727, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:42.985803: step 3360, loss 0.237935, acc 0.90625, learning_rate 0.000100005

Evaluation:
2017-09-29T11:07:43.540341: step 3360, loss 0.31519, acc 0.880576

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3360

2017-09-29T11:07:44.241433: step 3361, loss 0.196767, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:44.430438: step 3362, loss 0.230723, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:44.612877: step 3363, loss 0.128562, acc 0.96875, learning_rate 0.000100005
2017-09-29T11:07:44.794451: step 3364, loss 0.202141, acc 0.921875, learning_rate 0.000100005
2017-09-29T11:07:44.978165: step 3365, loss 0.254303, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:45.162858: step 3366, loss 0.19875, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:45.347334: step 3367, loss 0.167658, acc 0.953125, learning_rate 0.000100005
2017-09-29T11:07:45.541980: step 3368, loss 0.246278, acc 0.921875, learning_rate 0.000100005
2017-09-29T11:07:45.724418: step 3369, loss 0.258743, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:45.905876: step 3370, loss 0.250784, acc 0.875, learning_rate 0.000100005
2017-09-29T11:07:46.096126: step 3371, loss 0.211361, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:46.278413: step 3372, loss 0.297662, acc 0.875, learning_rate 0.000100005
2017-09-29T11:07:46.459919: step 3373, loss 0.310124, acc 0.921875, learning_rate 0.000100005
2017-09-29T11:07:46.646545: step 3374, loss 0.194046, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:46.829974: step 3375, loss 0.253401, acc 0.875, learning_rate 0.000100005
2017-09-29T11:07:47.011868: step 3376, loss 0.23594, acc 0.953125, learning_rate 0.000100005
2017-09-29T11:07:47.198388: step 3377, loss 0.158611, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:47.381701: step 3378, loss 0.276075, acc 0.859375, learning_rate 0.000100005
2017-09-29T11:07:47.578467: step 3379, loss 0.278617, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:47.760654: step 3380, loss 0.290296, acc 0.875, learning_rate 0.000100005
2017-09-29T11:07:47.942919: step 3381, loss 0.183402, acc 0.921875, learning_rate 0.000100005
2017-09-29T11:07:48.124937: step 3382, loss 0.301995, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:48.305684: step 3383, loss 0.234851, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:48.492428: step 3384, loss 0.309986, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:48.677083: step 3385, loss 0.291258, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:48.860813: step 3386, loss 0.241068, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:49.042452: step 3387, loss 0.288663, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:49.227783: step 3388, loss 0.218076, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:49.416867: step 3389, loss 0.242497, acc 0.953125, learning_rate 0.000100005
2017-09-29T11:07:49.600801: step 3390, loss 0.212746, acc 0.953125, learning_rate 0.000100005
2017-09-29T11:07:49.783393: step 3391, loss 0.269936, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:49.971244: step 3392, loss 0.311574, acc 0.859375, learning_rate 0.000100005
2017-09-29T11:07:50.154165: step 3393, loss 0.127093, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:50.335704: step 3394, loss 0.260541, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:50.523529: step 3395, loss 0.307253, acc 0.90625, learning_rate 0.000100005
2017-09-29T11:07:50.708350: step 3396, loss 0.138294, acc 0.96875, learning_rate 0.000100005
2017-09-29T11:07:50.896723: step 3397, loss 0.285614, acc 0.890625, learning_rate 0.000100005
2017-09-29T11:07:51.085177: step 3398, loss 0.244799, acc 0.953125, learning_rate 0.000100005
2017-09-29T11:07:51.268806: step 3399, loss 0.199458, acc 0.9375, learning_rate 0.000100005
2017-09-29T11:07:51.451671: step 3400, loss 0.395058, acc 0.875, learning_rate 0.000100004

Evaluation:
2017-09-29T11:07:52.007355: step 3400, loss 0.313727, acc 0.889209

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3400

2017-09-29T11:07:52.797463: step 3401, loss 0.191777, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:52.983453: step 3402, loss 0.191033, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:07:53.168555: step 3403, loss 0.332998, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:07:53.352481: step 3404, loss 0.183126, acc 0.953125, learning_rate 0.000100004
2017-09-29T11:07:53.547137: step 3405, loss 0.275017, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:53.727760: step 3406, loss 0.247076, acc 0.875, learning_rate 0.000100004
2017-09-29T11:07:53.909092: step 3407, loss 0.383184, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:54.091356: step 3408, loss 0.15284, acc 0.953125, learning_rate 0.000100004
2017-09-29T11:07:54.276282: step 3409, loss 0.248539, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:54.464565: step 3410, loss 0.396376, acc 0.828125, learning_rate 0.000100004
2017-09-29T11:07:54.646532: step 3411, loss 0.196452, acc 0.953125, learning_rate 0.000100004
2017-09-29T11:07:54.832098: step 3412, loss 0.19407, acc 0.984375, learning_rate 0.000100004
2017-09-29T11:07:55.013577: step 3413, loss 0.355418, acc 0.84375, learning_rate 0.000100004
2017-09-29T11:07:55.195744: step 3414, loss 0.216113, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:07:55.380645: step 3415, loss 0.165093, acc 0.953125, learning_rate 0.000100004
2017-09-29T11:07:55.580565: step 3416, loss 0.330089, acc 0.875, learning_rate 0.000100004
2017-09-29T11:07:55.776312: step 3417, loss 0.266238, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:55.961199: step 3418, loss 0.155435, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:07:56.157071: step 3419, loss 0.183443, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:56.341328: step 3420, loss 0.197384, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:56.522046: step 3421, loss 0.274152, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:07:56.709205: step 3422, loss 0.385637, acc 0.875, learning_rate 0.000100004
2017-09-29T11:07:56.890765: step 3423, loss 0.170463, acc 0.953125, learning_rate 0.000100004
2017-09-29T11:07:57.072453: step 3424, loss 0.208075, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:57.254749: step 3425, loss 0.332727, acc 0.875, learning_rate 0.000100004
2017-09-29T11:07:57.442451: step 3426, loss 0.113281, acc 0.96875, learning_rate 0.000100004
2017-09-29T11:07:57.631768: step 3427, loss 0.338696, acc 0.84375, learning_rate 0.000100004
2017-09-29T11:07:57.812033: step 3428, loss 0.265671, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:57.996455: step 3429, loss 0.386128, acc 0.875, learning_rate 0.000100004
2017-09-29T11:07:58.149730: step 3430, loss 0.256523, acc 0.901961, learning_rate 0.000100004
2017-09-29T11:07:58.330520: step 3431, loss 0.343288, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:07:58.513737: step 3432, loss 0.198981, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:58.700546: step 3433, loss 0.286603, acc 0.859375, learning_rate 0.000100004
2017-09-29T11:07:58.884729: step 3434, loss 0.204359, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:59.067504: step 3435, loss 0.203657, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:07:59.254532: step 3436, loss 0.207315, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:07:59.444242: step 3437, loss 0.241534, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:07:59.632529: step 3438, loss 0.243864, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:59.814237: step 3439, loss 0.245062, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:07:59.998708: step 3440, loss 0.221254, acc 0.921875, learning_rate 0.000100004

Evaluation:
2017-09-29T11:08:00.556536: step 3440, loss 0.308579, acc 0.890647

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3440

2017-09-29T11:08:01.193654: step 3441, loss 0.295631, acc 0.859375, learning_rate 0.000100004
2017-09-29T11:08:01.376710: step 3442, loss 0.358089, acc 0.859375, learning_rate 0.000100004
2017-09-29T11:08:01.563564: step 3443, loss 0.253969, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:08:01.745146: step 3444, loss 0.278295, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:08:01.925502: step 3445, loss 0.306622, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:08:02.106968: step 3446, loss 0.188166, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:08:02.285652: step 3447, loss 0.275202, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:08:02.478436: step 3448, loss 0.272497, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:08:02.660562: step 3449, loss 0.247864, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:08:02.845845: step 3450, loss 0.159406, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:08:03.033617: step 3451, loss 0.18427, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:08:03.213982: step 3452, loss 0.201579, acc 0.953125, learning_rate 0.000100004
2017-09-29T11:08:03.400770: step 3453, loss 0.356757, acc 0.875, learning_rate 0.000100004
2017-09-29T11:08:03.585130: step 3454, loss 0.369853, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:08:03.768307: step 3455, loss 0.257762, acc 0.875, learning_rate 0.000100004
2017-09-29T11:08:03.952140: step 3456, loss 0.242196, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:08:04.136501: step 3457, loss 0.286952, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:08:04.327839: step 3458, loss 0.239219, acc 0.90625, learning_rate 0.000100004
2017-09-29T11:08:04.522567: step 3459, loss 0.289611, acc 0.890625, learning_rate 0.000100004
2017-09-29T11:08:04.718963: step 3460, loss 0.225615, acc 0.921875, learning_rate 0.000100004
2017-09-29T11:08:04.898508: step 3461, loss 0.201917, acc 0.9375, learning_rate 0.000100004
2017-09-29T11:08:05.082064: step 3462, loss 0.278447, acc 0.875, learning_rate 0.000100003
2017-09-29T11:08:05.267711: step 3463, loss 0.242825, acc 0.890625, learning_rate 0.000100003
2017-09-29T11:08:05.459784: step 3464, loss 0.241696, acc 0.921875, learning_rate 0.000100003
2017-09-29T11:08:05.648002: step 3465, loss 0.23545, acc 0.90625, learning_rate 0.000100003
2017-09-29T11:08:05.828772: step 3466, loss 0.343773, acc 0.875, learning_rate 0.000100003
2017-09-29T11:08:06.010000: step 3467, loss 0.201711, acc 0.921875, learning_rate 0.000100003
2017-09-29T11:08:06.203176: step 3468, loss 0.212959, acc 0.953125, learning_rate 0.000100003
2017-09-29T11:08:06.381358: step 3469, loss 0.364145, acc 0.890625, learning_rate 0.000100003
2017-09-29T11:08:06.572217: step 3470, loss 0.423761, acc 0.84375, learning_rate 0.000100003
2017-09-29T11:08:06.760086: step 3471, loss 0.338219, acc 0.84375, learning_rate 0.000100003
2017-09-29T11:08:06.949253: step 3472, loss 0.265417, acc 0.890625, learning_rate 0.000100003
2017-09-29T11:08:07.137867: step 3473, loss 0.250921, acc 0.921875, learning_rate 0.000100003
2017-09-29T11:08:07.327568: step 3474, loss 0.229269, acc 0.90625, learning_rate 0.000100003
2017-09-29T11:08:07.519426: step 3475, loss 0.312335, acc 0.890625, learning_rate 0.000100003
2017-09-29T11:08:07.712383: step 3476, loss 0.241301, acc 0.90625, learning_rate 0.000100003
2017-09-29T11:08:07.905144: step 3477, loss 0.224383, acc 0.90625, learning_rate 0.000100003
2017-09-29T11:08:08.106637: step 3478, loss 0.225478, acc 0.9375, learning_rate 0.000100003
2017-09-29T11:08:08.285549: step 3479, loss 0.235982, acc 0.859375, learning_rate 0.000100003
2017-09-29T11:08:08.476115: step 3480, loss 0.104301, acc 0.96875, learning_rate 0.000100003

Evaluation:
2017-09-29T11:08:09.019519: step 3480, loss 0.307591, acc 0.889209

Saved model checkpoint to /home/sheep/bigdata/runs/1506700537/checkpoints/model-3480

2017-09-29T11:08:09.724753: step 3481, loss 0.279217, acc 0.890625, learning_rate 0.000100003
2017-09-29T11:08:09.912812: step 3482, loss 0.334301, acc 0.828125, learning_rate 0.000100003
2017-09-29T11:08:10.093896: step 3483, loss 0.287262, acc 0.921875, learning_rate 0.000100003
2017-09-29T11:08:10.277331: step 3484, loss 0.280235, acc 0.859375, learning_rate 0.000100003
2017-09-29T11:08:10.464261: step 3485, loss 0.21976, acc 0.921875, learning_rate 0.000100003
2017-09-29T11:08:10.650048: step 3486, loss 0.360904, acc 0.875, learning_rate 0.000100003
2017-09-29T11:08:10.839658: step 3487, loss 0.243643, acc 0.921875, learning_rate 0.000100003
2017-09-29T11:08:11.023619: step 3488, loss 0.235704, acc 0.90625, learning_rate 0.000100003
2017-09-29T11:08:11.215110: step 3489, loss 0.163685, acc 0.921875, learning_rate 0.000100003
