
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=1
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 46116
Train/Dev split: 6259/695
Writing to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174

2017-09-28T16:29:36.713784: step 1, loss 1.58964, acc 0.328125, learning_rate 0.005
2017-09-28T16:35:39.248336: step 3550, loss 0.758901, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:39.332635: step 3551, loss 0.838919, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:39.413103: step 3552, loss 0.83132, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:39.497238: step 3553, loss 0.604205, acc 0.75, learning_rate 0.000100002
2017-09-28T16:35:39.582894: step 3554, loss 0.916048, acc 0.578125, learning_rate 0.000100002
2017-09-28T16:35:39.663681: step 3555, loss 0.828681, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:39.754611: step 3556, loss 0.783709, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:39.845710: step 3557, loss 0.728276, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:39.930821: step 3558, loss 0.797141, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:40.017276: step 3559, loss 0.672269, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:40.100584: step 3560, loss 0.875924, acc 0.65625, learning_rate 0.000100002

Evaluation:
2017-09-28T16:35:40.364200: step 3560, loss 0.815606, acc 0.669065

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3560

2017-09-28T16:35:41.000807: step 3561, loss 0.729668, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:41.086551: step 3562, loss 0.91703, acc 0.59375, learning_rate 0.000100002
2017-09-28T16:35:41.166260: step 3563, loss 0.79277, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:41.247676: step 3564, loss 0.677718, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:41.334383: step 3565, loss 0.710921, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:41.416455: step 3566, loss 0.873429, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:41.504926: step 3567, loss 0.928267, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:41.593064: step 3568, loss 0.623605, acc 0.78125, learning_rate 0.000100002
2017-09-28T16:35:41.684326: step 3569, loss 0.670727, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:41.770894: step 3570, loss 0.751076, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:41.861753: step 3571, loss 0.95801, acc 0.578125, learning_rate 0.000100002
2017-09-28T16:35:41.954468: step 3572, loss 0.725551, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:42.032687: step 3573, loss 0.624103, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:42.130240: step 3574, loss 0.852661, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:42.227542: step 3575, loss 0.722322, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:42.319884: step 3576, loss 0.63591, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:42.410791: step 3577, loss 0.677217, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:42.512782: step 3578, loss 0.817566, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:42.613275: step 3579, loss 0.824477, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:42.716315: step 3580, loss 0.821565, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:42.821736: step 3581, loss 0.629123, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:42.923079: step 3582, loss 0.634421, acc 0.796875, learning_rate 0.000100002
2017-09-28T16:35:43.016054: step 3583, loss 0.844887, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:43.109173: step 3584, loss 0.85936, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:43.212216: step 3585, loss 0.63092, acc 0.78125, learning_rate 0.000100002
2017-09-28T16:35:43.320490: step 3586, loss 0.945897, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:43.417698: step 3587, loss 0.719079, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:43.514641: step 3588, loss 0.705827, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:43.610916: step 3589, loss 0.673004, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:43.725899: step 3590, loss 0.919742, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:43.816364: step 3591, loss 0.617517, acc 0.75, learning_rate 0.000100002
2017-09-28T16:35:43.905301: step 3592, loss 0.966623, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:43.996604: step 3593, loss 0.66616, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:44.087906: step 3594, loss 0.70482, acc 0.75, learning_rate 0.000100002
2017-09-28T16:35:44.174558: step 3595, loss 0.801597, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:44.265266: step 3596, loss 0.667456, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:44.367406: step 3597, loss 0.870914, acc 0.53125, learning_rate 0.000100002
2017-09-28T16:35:44.456181: step 3598, loss 0.795753, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:44.539879: step 3599, loss 0.835805, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:44.619355: step 3600, loss 0.630684, acc 0.765625, learning_rate 0.000100002

Evaluation:
2017-09-28T16:35:44.901325: step 3600, loss 0.815279, acc 0.669065

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3600

2017-09-28T16:35:45.427114: step 3601, loss 0.947679, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:45.509433: step 3602, loss 0.796759, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:45.589949: step 3603, loss 0.892675, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:45.673462: step 3604, loss 0.72741, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:45.760967: step 3605, loss 0.949495, acc 0.59375, learning_rate 0.000100002
2017-09-28T16:35:45.844360: step 3606, loss 0.980223, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:45.932162: step 3607, loss 0.709808, acc 0.75, learning_rate 0.000100002
2017-09-28T16:35:46.012826: step 3608, loss 0.778949, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:46.096559: step 3609, loss 0.865773, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:46.179247: step 3610, loss 0.816932, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:46.263451: step 3611, loss 0.617538, acc 0.796875, learning_rate 0.000100002
2017-09-28T16:35:46.344507: step 3612, loss 0.72218, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:46.427749: step 3613, loss 0.872602, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:46.510414: step 3614, loss 0.968446, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:46.590268: step 3615, loss 0.86272, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:46.672076: step 3616, loss 0.723142, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:46.754776: step 3617, loss 0.784367, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:46.840545: step 3618, loss 0.67584, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:46.928238: step 3619, loss 0.60547, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:47.011703: step 3620, loss 0.690787, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:47.097853: step 3621, loss 0.695911, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:47.181043: step 3622, loss 0.896751, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:47.263633: step 3623, loss 0.680784, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:47.347019: step 3624, loss 0.780816, acc 0.75, learning_rate 0.000100002
2017-09-28T16:35:47.429796: step 3625, loss 0.645434, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:47.498042: step 3626, loss 0.70902, acc 0.72549, learning_rate 0.000100002
2017-09-28T16:35:47.584696: step 3627, loss 0.901052, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:47.668577: step 3628, loss 1.05308, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:47.755038: step 3629, loss 0.848343, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:47.835478: step 3630, loss 0.707517, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:47.917133: step 3631, loss 0.824009, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:47.997825: step 3632, loss 0.678694, acc 0.796875, learning_rate 0.000100002
2017-09-28T16:35:48.081474: step 3633, loss 0.761467, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:48.161379: step 3634, loss 0.85402, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:48.254685: step 3635, loss 0.840568, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:48.341415: step 3636, loss 0.767132, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:48.428243: step 3637, loss 0.820392, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:48.511153: step 3638, loss 0.70228, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:48.591794: step 3639, loss 0.883343, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:48.674623: step 3640, loss 0.825779, acc 0.734375, learning_rate 0.000100002

Evaluation:
2017-09-28T16:35:48.941175: step 3640, loss 0.814455, acc 0.670504

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3640

2017-09-28T16:35:49.559019: step 3641, loss 0.845238, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:49.654234: step 3642, loss 0.72031, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:49.742639: step 3643, loss 0.724131, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:49.834660: step 3644, loss 0.758798, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:49.917998: step 3645, loss 0.757508, acc 0.65625, learning_rate 0.000100002
2017-09-28T16:35:49.998701: step 3646, loss 0.954159, acc 0.5625, learning_rate 0.000100002
2017-09-28T16:35:50.079545: step 3647, loss 0.801748, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:50.165165: step 3648, loss 0.954443, acc 0.578125, learning_rate 0.000100002
2017-09-28T16:35:50.246838: step 3649, loss 0.91988, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:50.335375: step 3650, loss 0.767087, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:50.420358: step 3651, loss 0.960787, acc 0.59375, learning_rate 0.000100002
2017-09-28T16:35:50.507653: step 3652, loss 0.773986, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:50.595331: step 3653, loss 0.666319, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:50.679497: step 3654, loss 0.995961, acc 0.609375, learning_rate 0.000100002
2017-09-28T16:35:50.765928: step 3655, loss 0.755052, acc 0.640625, learning_rate 0.000100002
2017-09-28T16:35:50.849198: step 3656, loss 0.631798, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:50.936359: step 3657, loss 0.734805, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:51.023699: step 3658, loss 0.814617, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:51.111002: step 3659, loss 0.938587, acc 0.625, learning_rate 0.000100002
2017-09-28T16:35:51.194211: step 3660, loss 0.615874, acc 0.796875, learning_rate 0.000100002
2017-09-28T16:35:51.278726: step 3661, loss 0.781692, acc 0.671875, learning_rate 0.000100002
2017-09-28T16:35:51.365535: step 3662, loss 0.640387, acc 0.765625, learning_rate 0.000100002
2017-09-28T16:35:51.458815: step 3663, loss 0.837617, acc 0.703125, learning_rate 0.000100002
2017-09-28T16:35:51.547246: step 3664, loss 0.690544, acc 0.78125, learning_rate 0.000100002
2017-09-28T16:35:51.630979: step 3665, loss 0.692176, acc 0.6875, learning_rate 0.000100002
2017-09-28T16:35:51.716277: step 3666, loss 0.71573, acc 0.734375, learning_rate 0.000100002
2017-09-28T16:35:51.809354: step 3667, loss 0.727965, acc 0.71875, learning_rate 0.000100002
2017-09-28T16:35:51.899233: step 3668, loss 0.647074, acc 0.75, learning_rate 0.000100002
2017-09-28T16:35:51.985013: step 3669, loss 0.705269, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:35:52.068209: step 3670, loss 0.613275, acc 0.765625, learning_rate 0.000100001
2017-09-28T16:35:52.154381: step 3671, loss 1.00112, acc 0.5625, learning_rate 0.000100001
2017-09-28T16:35:52.242303: step 3672, loss 0.999812, acc 0.5625, learning_rate 0.000100001
2017-09-28T16:35:52.329223: step 3673, loss 0.676852, acc 0.8125, learning_rate 0.000100001
2017-09-28T16:35:52.424859: step 3674, loss 0.907759, acc 0.59375, learning_rate 0.000100001
2017-09-28T16:35:52.513719: step 3675, loss 0.848286, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:52.598986: step 3676, loss 0.769962, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:52.681424: step 3677, loss 0.613999, acc 0.828125, learning_rate 0.000100001
2017-09-28T16:35:52.769779: step 3678, loss 0.785058, acc 0.59375, learning_rate 0.000100001
2017-09-28T16:35:52.852753: step 3679, loss 0.601279, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:52.942953: step 3680, loss 0.895814, acc 0.671875, learning_rate 0.000100001

Evaluation:
2017-09-28T16:35:53.218066: step 3680, loss 0.816043, acc 0.670504

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3680

2017-09-28T16:35:53.797497: step 3681, loss 0.732844, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:53.881007: step 3682, loss 0.884447, acc 0.578125, learning_rate 0.000100001
2017-09-28T16:35:53.966071: step 3683, loss 0.638569, acc 0.796875, learning_rate 0.000100001
2017-09-28T16:35:54.054690: step 3684, loss 0.666194, acc 0.765625, learning_rate 0.000100001
2017-09-28T16:35:54.136038: step 3685, loss 0.719329, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:35:54.220118: step 3686, loss 0.604443, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:35:54.303784: step 3687, loss 0.721118, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:54.386371: step 3688, loss 0.748369, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:35:54.468836: step 3689, loss 0.794897, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:35:54.552528: step 3690, loss 0.79196, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:54.633361: step 3691, loss 0.720911, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:54.717833: step 3692, loss 0.734713, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:35:54.802357: step 3693, loss 0.818296, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:35:54.887162: step 3694, loss 0.722271, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:54.970371: step 3695, loss 0.690605, acc 0.734375, learning_rate 0.000100001
2017-09-28T16:35:55.050279: step 3696, loss 0.791677, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:55.130309: step 3697, loss 0.559278, acc 0.765625, learning_rate 0.000100001
2017-09-28T16:35:55.217460: step 3698, loss 0.760285, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:55.300259: step 3699, loss 0.636972, acc 0.734375, learning_rate 0.000100001
2017-09-28T16:35:55.381447: step 3700, loss 0.656455, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:55.462995: step 3701, loss 0.819609, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:35:55.545756: step 3702, loss 0.908081, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:35:55.627771: step 3703, loss 0.812197, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:55.710371: step 3704, loss 0.829738, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:55.799851: step 3705, loss 0.869838, acc 0.59375, learning_rate 0.000100001
2017-09-28T16:35:55.881988: step 3706, loss 0.710198, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:55.963467: step 3707, loss 0.710641, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:56.048949: step 3708, loss 0.886069, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:35:56.128951: step 3709, loss 0.793541, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:56.208553: step 3710, loss 0.871715, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:56.290293: step 3711, loss 0.697297, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:35:56.370523: step 3712, loss 0.698744, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:56.453225: step 3713, loss 0.749225, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:35:56.542714: step 3714, loss 0.753093, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:56.630555: step 3715, loss 0.741225, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:56.715068: step 3716, loss 0.579914, acc 0.796875, learning_rate 0.000100001
2017-09-28T16:35:56.800143: step 3717, loss 0.750412, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:56.885283: step 3718, loss 0.819115, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:56.969340: step 3719, loss 0.811702, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:35:57.053159: step 3720, loss 0.713181, acc 0.71875, learning_rate 0.000100001

Evaluation:
2017-09-28T16:35:57.321452: step 3720, loss 0.811211, acc 0.671942

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3720

2017-09-28T16:35:57.951547: step 3721, loss 0.685484, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:58.031574: step 3722, loss 0.684149, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:35:58.110603: step 3723, loss 0.985315, acc 0.59375, learning_rate 0.000100001
2017-09-28T16:35:58.178082: step 3724, loss 0.637565, acc 0.764706, learning_rate 0.000100001
2017-09-28T16:35:58.263185: step 3725, loss 0.850273, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:35:58.345144: step 3726, loss 0.544815, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:35:58.427598: step 3727, loss 0.88325, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:58.508215: step 3728, loss 0.86859, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:35:58.590181: step 3729, loss 0.714431, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:58.671858: step 3730, loss 0.751363, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:58.759866: step 3731, loss 0.843003, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:35:58.843350: step 3732, loss 0.658064, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:58.924070: step 3733, loss 0.624905, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:59.005830: step 3734, loss 0.709255, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:59.088178: step 3735, loss 0.821002, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:35:59.169331: step 3736, loss 0.579263, acc 0.796875, learning_rate 0.000100001
2017-09-28T16:35:59.255905: step 3737, loss 0.659964, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:59.339054: step 3738, loss 0.761667, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:35:59.425456: step 3739, loss 0.833764, acc 0.625, learning_rate 0.000100001
2017-09-28T16:35:59.510345: step 3740, loss 0.576082, acc 0.796875, learning_rate 0.000100001
2017-09-28T16:35:59.592946: step 3741, loss 0.938656, acc 0.625, learning_rate 0.000100001
2017-09-28T16:35:59.676546: step 3742, loss 0.610605, acc 0.75, learning_rate 0.000100001
2017-09-28T16:35:59.757322: step 3743, loss 1.04897, acc 0.625, learning_rate 0.000100001
2017-09-28T16:35:59.840766: step 3744, loss 0.626809, acc 0.796875, learning_rate 0.000100001
2017-09-28T16:35:59.922882: step 3745, loss 0.598958, acc 0.765625, learning_rate 0.000100001
2017-09-28T16:36:00.004958: step 3746, loss 0.830458, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:00.089372: step 3747, loss 0.669679, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:00.172351: step 3748, loss 0.764405, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:36:00.254522: step 3749, loss 0.737954, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:36:00.337613: step 3750, loss 0.757458, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:36:00.425863: step 3751, loss 0.963703, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:00.510494: step 3752, loss 1.00172, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:36:00.596518: step 3753, loss 0.838163, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:36:00.681861: step 3754, loss 0.763718, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:36:00.774266: step 3755, loss 0.839411, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:00.859460: step 3756, loss 0.79336, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:00.941812: step 3757, loss 0.65892, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:36:01.025716: step 3758, loss 0.806898, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:01.111132: step 3759, loss 0.786787, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:36:01.194749: step 3760, loss 0.674634, acc 0.765625, learning_rate 0.000100001

Evaluation:
2017-09-28T16:36:01.479492: step 3760, loss 0.810877, acc 0.670504

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3760

2017-09-28T16:36:01.982826: step 3761, loss 0.728226, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:36:02.064713: step 3762, loss 0.884402, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:02.147366: step 3763, loss 0.956685, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:36:02.229034: step 3764, loss 0.712768, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:02.309803: step 3765, loss 0.643722, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:02.392920: step 3766, loss 0.674317, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:02.472905: step 3767, loss 0.806991, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:36:02.555808: step 3768, loss 0.628219, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:36:02.637788: step 3769, loss 0.654502, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:02.720476: step 3770, loss 0.62085, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:02.804161: step 3771, loss 0.816758, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:02.888684: step 3772, loss 0.865514, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:02.972999: step 3773, loss 0.659575, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:36:03.055588: step 3774, loss 0.896667, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:36:03.139204: step 3775, loss 0.480723, acc 0.84375, learning_rate 0.000100001
2017-09-28T16:36:03.220902: step 3776, loss 0.640829, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:36:03.311407: step 3777, loss 0.786812, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:03.397161: step 3778, loss 0.759255, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:36:03.480915: step 3779, loss 1.02548, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:03.563121: step 3780, loss 0.928401, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:03.645635: step 3781, loss 0.732137, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:36:03.725703: step 3782, loss 0.822496, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:03.807268: step 3783, loss 0.787497, acc 0.734375, learning_rate 0.000100001
2017-09-28T16:36:03.887987: step 3784, loss 0.71748, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:03.971223: step 3785, loss 0.763125, acc 0.734375, learning_rate 0.000100001
2017-09-28T16:36:04.050536: step 3786, loss 0.706209, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:04.133180: step 3787, loss 0.744747, acc 0.6875, learning_rate 0.000100001
2017-09-28T16:36:04.211934: step 3788, loss 0.687047, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:36:04.289435: step 3789, loss 0.715607, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:04.371181: step 3790, loss 0.822748, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:04.453480: step 3791, loss 0.820127, acc 0.59375, learning_rate 0.000100001
2017-09-28T16:36:04.535793: step 3792, loss 0.624128, acc 0.765625, learning_rate 0.000100001
2017-09-28T16:36:04.620035: step 3793, loss 0.637528, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:04.700205: step 3794, loss 0.656298, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:04.781768: step 3795, loss 0.988888, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:04.862778: step 3796, loss 0.74697, acc 0.78125, learning_rate 0.000100001
2017-09-28T16:36:04.945451: step 3797, loss 0.950805, acc 0.59375, learning_rate 0.000100001
2017-09-28T16:36:05.027939: step 3798, loss 0.887109, acc 0.625, learning_rate 0.000100001
2017-09-28T16:36:05.108928: step 3799, loss 0.958647, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:36:05.189666: step 3800, loss 0.74868, acc 0.71875, learning_rate 0.000100001

Evaluation:
2017-09-28T16:36:05.462056: step 3800, loss 0.81259, acc 0.67482

Saved model checkpoint to /home/sheep/repo/CNN-text-multi-class-classification/runs/1506634174/checkpoints/model-3800

2017-09-28T16:36:06.013804: step 3801, loss 0.934296, acc 0.640625, learning_rate 0.000100001
2017-09-28T16:36:06.096368: step 3802, loss 0.752366, acc 0.75, learning_rate 0.000100001
2017-09-28T16:36:06.173446: step 3803, loss 0.791623, acc 0.671875, learning_rate 0.000100001
2017-09-28T16:36:06.254092: step 3804, loss 0.764279, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:06.332699: step 3805, loss 0.9295, acc 0.609375, learning_rate 0.000100001
2017-09-28T16:36:06.416611: step 3806, loss 0.62243, acc 0.828125, learning_rate 0.000100001
2017-09-28T16:36:06.497752: step 3807, loss 0.842295, acc 0.65625, learning_rate 0.000100001
2017-09-28T16:36:06.576780: step 3808, loss 0.821307, acc 0.71875, learning_rate 0.000100001
2017-09-28T16:36:06.657607: step 3809, loss 0.707596, acc 0.703125, learning_rate 0.000100001
2017-09-28T16:36:06.740116: step 3810, loss 0.632865, acc 0.765625, learning_rate 0.000100001
2017-09-28T16:36:06.821339: step 3811, loss 0.653288, acc 0.734375, learning_rate 0.000100001
