
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=25
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 1936201
Train/Dev split: 6259/695
Writing to /home/sheep/bigdata/runs/1507000132

Load glove file /home/sheep/bigdata/d7000/myglove.glove
glove file has been loaded

2017-10-02T22:12:14.712750: step 1, loss 2.57119, acc 0.171875, learning_rate 0.005

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3240

2017-10-02T23:24:34.485927: step 3241, loss 0.0126056, acc 1, learning_rate 0.000100009
2017-10-02T23:24:35.701517: step 3242, loss 0.00705947, acc 1, learning_rate 0.000100009
2017-10-02T23:24:36.840141: step 3243, loss 0.0117136, acc 1, learning_rate 0.000100009
2017-10-02T23:24:37.996882: step 3244, loss 0.0464783, acc 0.96875, learning_rate 0.000100009
2017-10-02T23:24:39.155162: step 3245, loss 0.0140002, acc 1, learning_rate 0.000100008
2017-10-02T23:24:40.308216: step 3246, loss 0.0620266, acc 0.96875, learning_rate 0.000100008
2017-10-02T23:24:41.469116: step 3247, loss 0.0357087, acc 0.984375, learning_rate 0.000100008
2017-10-02T23:24:42.630569: step 3248, loss 0.0188613, acc 1, learning_rate 0.000100008
2017-10-02T23:24:43.779311: step 3249, loss 0.0111063, acc 1, learning_rate 0.000100008
2017-10-02T23:24:44.973033: step 3250, loss 0.0204154, acc 1, learning_rate 0.000100008
2017-10-02T23:24:46.133787: step 3251, loss 0.0693652, acc 0.96875, learning_rate 0.000100008
2017-10-02T23:24:47.281308: step 3252, loss 0.0113127, acc 1, learning_rate 0.000100008
2017-10-02T23:24:48.446057: step 3253, loss 0.0114223, acc 1, learning_rate 0.000100008
2017-10-02T23:24:49.585051: step 3254, loss 0.00672886, acc 1, learning_rate 0.000100008
2017-10-02T23:24:50.742196: step 3255, loss 0.00733481, acc 1, learning_rate 0.000100008
2017-10-02T23:24:51.898340: step 3256, loss 0.0155123, acc 1, learning_rate 0.000100008
2017-10-02T23:24:53.055092: step 3257, loss 0.0116217, acc 1, learning_rate 0.000100008
2017-10-02T23:24:54.201375: step 3258, loss 0.0351192, acc 0.984375, learning_rate 0.000100008
2017-10-02T23:24:55.363752: step 3259, loss 0.0229905, acc 0.984375, learning_rate 0.000100008
2017-10-02T23:24:56.521632: step 3260, loss 0.0157864, acc 1, learning_rate 0.000100008
2017-10-02T23:24:57.666825: step 3261, loss 0.00719687, acc 1, learning_rate 0.000100008
2017-10-02T23:24:58.816536: step 3262, loss 0.0068011, acc 1, learning_rate 0.000100008
2017-10-02T23:24:59.977126: step 3263, loss 0.0113349, acc 1, learning_rate 0.000100008
2017-10-02T23:25:01.125760: step 3264, loss 0.0409622, acc 0.984375, learning_rate 0.000100008
2017-10-02T23:25:02.289390: step 3265, loss 0.00755215, acc 1, learning_rate 0.000100008
2017-10-02T23:25:03.464473: step 3266, loss 0.0165557, acc 1, learning_rate 0.000100008
2017-10-02T23:25:04.620885: step 3267, loss 0.0104073, acc 1, learning_rate 0.000100008
2017-10-02T23:25:05.779427: step 3268, loss 0.0190941, acc 1, learning_rate 0.000100008
2017-10-02T23:25:06.937846: step 3269, loss 0.0312684, acc 0.984375, learning_rate 0.000100008
2017-10-02T23:25:08.091124: step 3270, loss 0.0324277, acc 1, learning_rate 0.000100008
2017-10-02T23:25:09.252680: step 3271, loss 0.0119117, acc 1, learning_rate 0.000100008
2017-10-02T23:25:10.419048: step 3272, loss 0.0102693, acc 1, learning_rate 0.000100008
2017-10-02T23:25:11.572492: step 3273, loss 0.010772, acc 1, learning_rate 0.000100008
2017-10-02T23:25:12.740165: step 3274, loss 0.00997443, acc 1, learning_rate 0.000100008
2017-10-02T23:25:13.892809: step 3275, loss 0.00682417, acc 1, learning_rate 0.000100007
2017-10-02T23:25:15.046367: step 3276, loss 0.0290395, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:16.192185: step 3277, loss 0.0114732, acc 1, learning_rate 0.000100007
2017-10-02T23:25:17.347124: step 3278, loss 0.0106682, acc 1, learning_rate 0.000100007
2017-10-02T23:25:18.508324: step 3279, loss 0.0670547, acc 0.96875, learning_rate 0.000100007
2017-10-02T23:25:19.664003: step 3280, loss 0.0120405, acc 1, learning_rate 0.000100007

Evaluation:
2017-10-02T23:25:19.986494: step 3280, loss 1.42804, acc 0.489209

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3280

2017-10-02T23:25:27.789546: step 3281, loss 0.0127922, acc 1, learning_rate 0.000100007
2017-10-02T23:25:28.982123: step 3282, loss 0.00600559, acc 1, learning_rate 0.000100007
2017-10-02T23:25:30.125346: step 3283, loss 0.00826912, acc 1, learning_rate 0.000100007
2017-10-02T23:25:31.276604: step 3284, loss 0.0107565, acc 1, learning_rate 0.000100007
2017-10-02T23:25:32.424637: step 3285, loss 0.0506826, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:33.586078: step 3286, loss 0.0319798, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:34.735098: step 3287, loss 0.0457691, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:35.883602: step 3288, loss 0.0221541, acc 1, learning_rate 0.000100007
2017-10-02T23:25:37.039601: step 3289, loss 0.0184211, acc 1, learning_rate 0.000100007
2017-10-02T23:25:38.207281: step 3290, loss 0.00872975, acc 1, learning_rate 0.000100007
2017-10-02T23:25:39.361732: step 3291, loss 0.0216213, acc 1, learning_rate 0.000100007
2017-10-02T23:25:40.518968: step 3292, loss 0.0341422, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:41.680745: step 3293, loss 0.00839103, acc 1, learning_rate 0.000100007
2017-10-02T23:25:42.824112: step 3294, loss 0.0557076, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:43.960010: step 3295, loss 0.0395258, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:45.123405: step 3296, loss 0.0113402, acc 1, learning_rate 0.000100007
2017-10-02T23:25:46.278896: step 3297, loss 0.0185856, acc 1, learning_rate 0.000100007
2017-10-02T23:25:47.436567: step 3298, loss 0.0110765, acc 1, learning_rate 0.000100007
2017-10-02T23:25:48.588778: step 3299, loss 0.0144871, acc 1, learning_rate 0.000100007
2017-10-02T23:25:49.737781: step 3300, loss 0.0274931, acc 1, learning_rate 0.000100007
2017-10-02T23:25:50.939592: step 3301, loss 0.0106719, acc 1, learning_rate 0.000100007
2017-10-02T23:25:52.089488: step 3302, loss 0.0421036, acc 0.984375, learning_rate 0.000100007
2017-10-02T23:25:53.247528: step 3303, loss 0.0147264, acc 1, learning_rate 0.000100007
2017-10-02T23:25:54.405985: step 3304, loss 0.00799795, acc 1, learning_rate 0.000100007
2017-10-02T23:25:55.565729: step 3305, loss 0.0107893, acc 1, learning_rate 0.000100007
2017-10-02T23:25:56.733686: step 3306, loss 0.00783255, acc 1, learning_rate 0.000100007
2017-10-02T23:25:57.877542: step 3307, loss 0.00809741, acc 1, learning_rate 0.000100007
2017-10-02T23:25:59.026860: step 3308, loss 0.0115969, acc 1, learning_rate 0.000100007
2017-10-02T23:26:00.175340: step 3309, loss 0.00830874, acc 1, learning_rate 0.000100007
2017-10-02T23:26:01.326950: step 3310, loss 0.0146854, acc 1, learning_rate 0.000100006
2017-10-02T23:26:02.563697: step 3311, loss 0.0154722, acc 1, learning_rate 0.000100006
2017-10-02T23:26:03.709516: step 3312, loss 0.00966009, acc 1, learning_rate 0.000100006
2017-10-02T23:26:04.852639: step 3313, loss 0.00986173, acc 1, learning_rate 0.000100006
2017-10-02T23:26:05.998260: step 3314, loss 0.0125197, acc 1, learning_rate 0.000100006
2017-10-02T23:26:07.158046: step 3315, loss 0.0113648, acc 1, learning_rate 0.000100006
2017-10-02T23:26:08.314646: step 3316, loss 0.00947282, acc 1, learning_rate 0.000100006
2017-10-02T23:26:09.559632: step 3317, loss 0.0134538, acc 1, learning_rate 0.000100006
2017-10-02T23:26:10.730066: step 3318, loss 0.010554, acc 1, learning_rate 0.000100006
2017-10-02T23:26:11.874628: step 3319, loss 0.0273439, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:13.033162: step 3320, loss 0.0259814, acc 0.984375, learning_rate 0.000100006

Evaluation:
2017-10-02T23:26:13.381880: step 3320, loss 1.45246, acc 0.46187

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3320

2017-10-02T23:26:21.095799: step 3321, loss 0.0471494, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:22.259282: step 3322, loss 0.017027, acc 1, learning_rate 0.000100006
2017-10-02T23:26:23.418954: step 3323, loss 0.00907674, acc 1, learning_rate 0.000100006
2017-10-02T23:26:24.584013: step 3324, loss 0.0138077, acc 1, learning_rate 0.000100006
2017-10-02T23:26:25.730623: step 3325, loss 0.0394815, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:26.885936: step 3326, loss 0.0419285, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:28.035517: step 3327, loss 0.0175833, acc 1, learning_rate 0.000100006
2017-10-02T23:26:29.190393: step 3328, loss 0.0144106, acc 1, learning_rate 0.000100006
2017-10-02T23:26:30.340521: step 3329, loss 0.00971589, acc 1, learning_rate 0.000100006
2017-10-02T23:26:31.484506: step 3330, loss 0.0302938, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:32.656832: step 3331, loss 0.0087712, acc 1, learning_rate 0.000100006
2017-10-02T23:26:33.791386: step 3332, loss 0.0468378, acc 0.980392, learning_rate 0.000100006
2017-10-02T23:26:34.952323: step 3333, loss 0.00783031, acc 1, learning_rate 0.000100006
2017-10-02T23:26:36.086126: step 3334, loss 0.0115115, acc 1, learning_rate 0.000100006
2017-10-02T23:26:37.243828: step 3335, loss 0.0131643, acc 1, learning_rate 0.000100006
2017-10-02T23:26:38.404850: step 3336, loss 0.011283, acc 1, learning_rate 0.000100006
2017-10-02T23:26:39.563609: step 3337, loss 0.0196446, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:40.772699: step 3338, loss 0.0125031, acc 1, learning_rate 0.000100006
2017-10-02T23:26:41.936481: step 3339, loss 0.0137899, acc 1, learning_rate 0.000100006
2017-10-02T23:26:43.095202: step 3340, loss 0.00831651, acc 1, learning_rate 0.000100006
2017-10-02T23:26:44.247451: step 3341, loss 0.0157846, acc 1, learning_rate 0.000100006
2017-10-02T23:26:45.407113: step 3342, loss 0.0127456, acc 1, learning_rate 0.000100006
2017-10-02T23:26:46.567429: step 3343, loss 0.0163126, acc 1, learning_rate 0.000100006
2017-10-02T23:26:47.737360: step 3344, loss 0.0084102, acc 1, learning_rate 0.000100006
2017-10-02T23:26:48.889211: step 3345, loss 0.0167955, acc 1, learning_rate 0.000100006
2017-10-02T23:26:50.022370: step 3346, loss 0.0386258, acc 0.984375, learning_rate 0.000100006
2017-10-02T23:26:51.168575: step 3347, loss 0.0120847, acc 1, learning_rate 0.000100006
2017-10-02T23:26:52.308713: step 3348, loss 0.00519311, acc 1, learning_rate 0.000100006
2017-10-02T23:26:53.468014: step 3349, loss 0.0102863, acc 1, learning_rate 0.000100006
2017-10-02T23:26:54.624688: step 3350, loss 0.0348628, acc 1, learning_rate 0.000100006
2017-10-02T23:26:55.768167: step 3351, loss 0.0109442, acc 1, learning_rate 0.000100005
2017-10-02T23:26:56.919086: step 3352, loss 0.024271, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:26:58.072049: step 3353, loss 0.00579018, acc 1, learning_rate 0.000100005
2017-10-02T23:26:59.224715: step 3354, loss 0.0226268, acc 1, learning_rate 0.000100005
2017-10-02T23:27:00.376754: step 3355, loss 0.0168082, acc 1, learning_rate 0.000100005
2017-10-02T23:27:01.596445: step 3356, loss 0.0285617, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:02.752018: step 3357, loss 0.00863336, acc 1, learning_rate 0.000100005
2017-10-02T23:27:03.904002: step 3358, loss 0.0129774, acc 1, learning_rate 0.000100005
2017-10-02T23:27:05.054407: step 3359, loss 0.0111385, acc 1, learning_rate 0.000100005
2017-10-02T23:27:06.205321: step 3360, loss 0.00650908, acc 1, learning_rate 0.000100005

Evaluation:
2017-10-02T23:27:06.531568: step 3360, loss 1.43548, acc 0.483453

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3360

2017-10-02T23:27:14.246481: step 3361, loss 0.0083218, acc 1, learning_rate 0.000100005
2017-10-02T23:27:15.396470: step 3362, loss 0.0225045, acc 1, learning_rate 0.000100005
2017-10-02T23:27:16.549728: step 3363, loss 0.0123369, acc 1, learning_rate 0.000100005
2017-10-02T23:27:17.696735: step 3364, loss 0.00775538, acc 1, learning_rate 0.000100005
2017-10-02T23:27:19.021159: step 3365, loss 0.0109729, acc 1, learning_rate 0.000100005
2017-10-02T23:27:20.186453: step 3366, loss 0.0122065, acc 1, learning_rate 0.000100005
2017-10-02T23:27:21.337382: step 3367, loss 0.0293406, acc 1, learning_rate 0.000100005
2017-10-02T23:27:22.557176: step 3368, loss 0.010274, acc 1, learning_rate 0.000100005
2017-10-02T23:27:23.709958: step 3369, loss 0.00875734, acc 1, learning_rate 0.000100005
2017-10-02T23:27:24.863456: step 3370, loss 0.0225022, acc 1, learning_rate 0.000100005
2017-10-02T23:27:26.023035: step 3371, loss 0.0260593, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:27.183543: step 3372, loss 0.00585805, acc 1, learning_rate 0.000100005
2017-10-02T23:27:28.342214: step 3373, loss 0.0156608, acc 1, learning_rate 0.000100005
2017-10-02T23:27:29.486905: step 3374, loss 0.00909847, acc 1, learning_rate 0.000100005
2017-10-02T23:27:30.624821: step 3375, loss 0.0387405, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:31.773356: step 3376, loss 0.013756, acc 1, learning_rate 0.000100005
2017-10-02T23:27:32.964459: step 3377, loss 0.013245, acc 1, learning_rate 0.000100005
2017-10-02T23:27:34.109511: step 3378, loss 0.010324, acc 1, learning_rate 0.000100005
2017-10-02T23:27:35.267965: step 3379, loss 0.0286572, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:36.422858: step 3380, loss 0.0329482, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:37.578449: step 3381, loss 0.0078028, acc 1, learning_rate 0.000100005
2017-10-02T23:27:38.725893: step 3382, loss 0.0132457, acc 1, learning_rate 0.000100005
2017-10-02T23:27:39.870766: step 3383, loss 0.0130209, acc 1, learning_rate 0.000100005
2017-10-02T23:27:41.016667: step 3384, loss 0.00714111, acc 1, learning_rate 0.000100005
2017-10-02T23:27:42.169883: step 3385, loss 0.0509163, acc 0.96875, learning_rate 0.000100005
2017-10-02T23:27:43.312474: step 3386, loss 0.0113933, acc 1, learning_rate 0.000100005
2017-10-02T23:27:44.476082: step 3387, loss 0.0166495, acc 1, learning_rate 0.000100005
2017-10-02T23:27:45.632322: step 3388, loss 0.0219271, acc 1, learning_rate 0.000100005
2017-10-02T23:27:46.788519: step 3389, loss 0.00747819, acc 1, learning_rate 0.000100005
2017-10-02T23:27:47.935903: step 3390, loss 0.0558146, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:49.082178: step 3391, loss 0.0067367, acc 1, learning_rate 0.000100005
2017-10-02T23:27:50.254849: step 3392, loss 0.0139751, acc 1, learning_rate 0.000100005
2017-10-02T23:27:51.397289: step 3393, loss 0.0330396, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:52.557189: step 3394, loss 0.00744096, acc 1, learning_rate 0.000100005
2017-10-02T23:27:53.723156: step 3395, loss 0.0118896, acc 1, learning_rate 0.000100005
2017-10-02T23:27:54.873802: step 3396, loss 0.0339411, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:56.035505: step 3397, loss 0.0302302, acc 0.984375, learning_rate 0.000100005
2017-10-02T23:27:57.184767: step 3398, loss 0.0230714, acc 1, learning_rate 0.000100005
2017-10-02T23:27:58.347356: step 3399, loss 0.00583939, acc 1, learning_rate 0.000100005
2017-10-02T23:27:59.500179: step 3400, loss 0.0271541, acc 0.984375, learning_rate 0.000100004

Evaluation:
2017-10-02T23:27:59.820714: step 3400, loss 1.46174, acc 0.443165

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3400

2017-10-02T23:28:07.305628: step 3401, loss 0.0261854, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:08.464597: step 3402, loss 0.00838343, acc 1, learning_rate 0.000100004
2017-10-02T23:28:09.626152: step 3403, loss 0.0306324, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:10.779877: step 3404, loss 0.0146345, acc 1, learning_rate 0.000100004
2017-10-02T23:28:11.936354: step 3405, loss 0.0111484, acc 1, learning_rate 0.000100004
2017-10-02T23:28:13.092476: step 3406, loss 0.0141878, acc 1, learning_rate 0.000100004
2017-10-02T23:28:14.235768: step 3407, loss 0.0257123, acc 1, learning_rate 0.000100004
2017-10-02T23:28:15.391429: step 3408, loss 0.0432083, acc 0.96875, learning_rate 0.000100004
2017-10-02T23:28:16.556369: step 3409, loss 0.00972566, acc 1, learning_rate 0.000100004
2017-10-02T23:28:17.711047: step 3410, loss 0.00980799, acc 1, learning_rate 0.000100004
2017-10-02T23:28:18.854010: step 3411, loss 0.0242647, acc 1, learning_rate 0.000100004
2017-10-02T23:28:20.004501: step 3412, loss 0.0141038, acc 1, learning_rate 0.000100004
2017-10-02T23:28:21.161247: step 3413, loss 0.0235933, acc 1, learning_rate 0.000100004
2017-10-02T23:28:22.312034: step 3414, loss 0.0323656, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:23.466518: step 3415, loss 0.0155978, acc 1, learning_rate 0.000100004
2017-10-02T23:28:24.626575: step 3416, loss 0.0157099, acc 1, learning_rate 0.000100004
2017-10-02T23:28:25.781060: step 3417, loss 0.0221005, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:26.954940: step 3418, loss 0.0110782, acc 1, learning_rate 0.000100004
2017-10-02T23:28:28.105163: step 3419, loss 0.0125111, acc 1, learning_rate 0.000100004
2017-10-02T23:28:29.249605: step 3420, loss 0.0134884, acc 1, learning_rate 0.000100004
2017-10-02T23:28:30.404902: step 3421, loss 0.00688747, acc 1, learning_rate 0.000100004
2017-10-02T23:28:31.550636: step 3422, loss 0.0108506, acc 1, learning_rate 0.000100004
2017-10-02T23:28:32.696057: step 3423, loss 0.00827077, acc 1, learning_rate 0.000100004
2017-10-02T23:28:33.840693: step 3424, loss 0.0107198, acc 1, learning_rate 0.000100004
2017-10-02T23:28:34.988888: step 3425, loss 0.00727424, acc 1, learning_rate 0.000100004
2017-10-02T23:28:36.165936: step 3426, loss 0.0552798, acc 0.96875, learning_rate 0.000100004
2017-10-02T23:28:37.317416: step 3427, loss 0.0252072, acc 1, learning_rate 0.000100004
2017-10-02T23:28:38.504225: step 3428, loss 0.0120718, acc 1, learning_rate 0.000100004
2017-10-02T23:28:39.661390: step 3429, loss 0.0329374, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:40.809915: step 3430, loss 0.00609461, acc 1, learning_rate 0.000100004
2017-10-02T23:28:41.966687: step 3431, loss 0.00662376, acc 1, learning_rate 0.000100004
2017-10-02T23:28:43.117848: step 3432, loss 0.034851, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:44.264308: step 3433, loss 0.0153734, acc 1, learning_rate 0.000100004
2017-10-02T23:28:45.438762: step 3434, loss 0.0431544, acc 0.96875, learning_rate 0.000100004
2017-10-02T23:28:46.601415: step 3435, loss 0.0125925, acc 1, learning_rate 0.000100004
2017-10-02T23:28:47.743395: step 3436, loss 0.0237318, acc 1, learning_rate 0.000100004
2017-10-02T23:28:48.894037: step 3437, loss 0.0155798, acc 1, learning_rate 0.000100004
2017-10-02T23:28:50.051612: step 3438, loss 0.0187244, acc 1, learning_rate 0.000100004
2017-10-02T23:28:51.205322: step 3439, loss 0.0381978, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:28:52.366910: step 3440, loss 0.0284662, acc 0.984375, learning_rate 0.000100004

Evaluation:
2017-10-02T23:28:52.687343: step 3440, loss 1.4405, acc 0.467626

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3440

2017-10-02T23:29:00.688804: step 3441, loss 0.015126, acc 1, learning_rate 0.000100004
2017-10-02T23:29:01.865119: step 3442, loss 0.0894533, acc 0.96875, learning_rate 0.000100004
2017-10-02T23:29:03.040624: step 3443, loss 0.0188854, acc 1, learning_rate 0.000100004
2017-10-02T23:29:04.187538: step 3444, loss 0.0129323, acc 1, learning_rate 0.000100004
2017-10-02T23:29:05.344984: step 3445, loss 0.0163408, acc 1, learning_rate 0.000100004
2017-10-02T23:29:06.497017: step 3446, loss 0.00898467, acc 1, learning_rate 0.000100004
2017-10-02T23:29:07.653576: step 3447, loss 0.0125781, acc 1, learning_rate 0.000100004
2017-10-02T23:29:08.798422: step 3448, loss 0.023591, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:29:09.944681: step 3449, loss 0.00661331, acc 1, learning_rate 0.000100004
2017-10-02T23:29:11.088992: step 3450, loss 0.0104542, acc 1, learning_rate 0.000100004
2017-10-02T23:29:12.272106: step 3451, loss 0.010797, acc 1, learning_rate 0.000100004
2017-10-02T23:29:13.422745: step 3452, loss 0.0413752, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:29:14.588943: step 3453, loss 0.0115746, acc 1, learning_rate 0.000100004
2017-10-02T23:29:15.735522: step 3454, loss 0.00851581, acc 1, learning_rate 0.000100004
2017-10-02T23:29:16.884931: step 3455, loss 0.00853237, acc 1, learning_rate 0.000100004
2017-10-02T23:29:18.035675: step 3456, loss 0.013203, acc 1, learning_rate 0.000100004
2017-10-02T23:29:19.182778: step 3457, loss 0.00960225, acc 1, learning_rate 0.000100004
2017-10-02T23:29:20.350982: step 3458, loss 0.00813976, acc 1, learning_rate 0.000100004
2017-10-02T23:29:21.487120: step 3459, loss 0.00701457, acc 1, learning_rate 0.000100004
2017-10-02T23:29:22.771118: step 3460, loss 0.0146589, acc 1, learning_rate 0.000100004
2017-10-02T23:29:23.921806: step 3461, loss 0.0356134, acc 0.984375, learning_rate 0.000100004
2017-10-02T23:29:25.074955: step 3462, loss 0.00773714, acc 1, learning_rate 0.000100003
2017-10-02T23:29:26.222212: step 3463, loss 0.0211568, acc 1, learning_rate 0.000100003
2017-10-02T23:29:27.374535: step 3464, loss 0.00860688, acc 1, learning_rate 0.000100003
2017-10-02T23:29:28.512388: step 3465, loss 0.0146274, acc 1, learning_rate 0.000100003
2017-10-02T23:29:29.660378: step 3466, loss 0.00761377, acc 1, learning_rate 0.000100003
2017-10-02T23:29:30.797060: step 3467, loss 0.011841, acc 1, learning_rate 0.000100003
2017-10-02T23:29:31.943376: step 3468, loss 0.0110992, acc 1, learning_rate 0.000100003
2017-10-02T23:29:33.103947: step 3469, loss 0.0154596, acc 1, learning_rate 0.000100003
2017-10-02T23:29:34.263208: step 3470, loss 0.00849835, acc 1, learning_rate 0.000100003
2017-10-02T23:29:35.412084: step 3471, loss 0.0103403, acc 1, learning_rate 0.000100003
2017-10-02T23:29:36.568299: step 3472, loss 0.00573973, acc 1, learning_rate 0.000100003
2017-10-02T23:29:37.724171: step 3473, loss 0.0286457, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:29:39.125798: step 3474, loss 0.0166453, acc 1, learning_rate 0.000100003
2017-10-02T23:29:40.279380: step 3475, loss 0.0300867, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:29:41.446335: step 3476, loss 0.0164126, acc 1, learning_rate 0.000100003
2017-10-02T23:29:42.596741: step 3477, loss 0.0176509, acc 1, learning_rate 0.000100003
2017-10-02T23:29:43.763227: step 3478, loss 0.00516147, acc 1, learning_rate 0.000100003
2017-10-02T23:29:44.908428: step 3479, loss 0.020981, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:29:46.073216: step 3480, loss 0.0163162, acc 1, learning_rate 0.000100003

Evaluation:
2017-10-02T23:29:46.402695: step 3480, loss 1.43945, acc 0.470504

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-3480

2017-10-02T23:29:54.286604: step 3481, loss 0.0131573, acc 1, learning_rate 0.000100003
2017-10-02T23:29:55.549985: step 3482, loss 0.0059222, acc 1, learning_rate 0.000100003
2017-10-02T23:29:56.699322: step 3483, loss 0.00749101, acc 1, learning_rate 0.000100003
2017-10-02T23:29:57.852143: step 3484, loss 0.010308, acc 1, learning_rate 0.000100003
2017-10-02T23:29:59.040382: step 3485, loss 0.0109772, acc 1, learning_rate 0.000100003
2017-10-02T23:30:00.196426: step 3486, loss 0.0130544, acc 1, learning_rate 0.000100003
2017-10-02T23:30:01.346620: step 3487, loss 0.00709051, acc 1, learning_rate 0.000100003
2017-10-02T23:30:02.509292: step 3488, loss 0.0167018, acc 1, learning_rate 0.000100003
2017-10-02T23:30:03.682958: step 3489, loss 0.00571825, acc 1, learning_rate 0.000100003
2017-10-02T23:30:04.831150: step 3490, loss 0.0407972, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:05.980120: step 3491, loss 0.00692832, acc 1, learning_rate 0.000100003
2017-10-02T23:30:07.126495: step 3492, loss 0.00950665, acc 1, learning_rate 0.000100003
2017-10-02T23:30:08.280251: step 3493, loss 0.044541, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:09.432792: step 3494, loss 0.0663445, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:10.611506: step 3495, loss 0.057551, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:11.755241: step 3496, loss 0.0115586, acc 1, learning_rate 0.000100003
2017-10-02T23:30:12.928528: step 3497, loss 0.0265594, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:14.068442: step 3498, loss 0.0298518, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:15.210309: step 3499, loss 0.00889403, acc 1, learning_rate 0.000100003
2017-10-02T23:30:16.354460: step 3500, loss 0.01126, acc 1, learning_rate 0.000100003
2017-10-02T23:30:17.503953: step 3501, loss 0.013663, acc 1, learning_rate 0.000100003
2017-10-02T23:30:18.802900: step 3502, loss 0.00952853, acc 1, learning_rate 0.000100003
2017-10-02T23:30:19.951976: step 3503, loss 0.0514237, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:21.113155: step 3504, loss 0.0147237, acc 1, learning_rate 0.000100003
2017-10-02T23:30:22.259946: step 3505, loss 0.0118059, acc 1, learning_rate 0.000100003
2017-10-02T23:30:23.413588: step 3506, loss 0.00685829, acc 1, learning_rate 0.000100003
2017-10-02T23:30:24.563038: step 3507, loss 0.0330323, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:25.714169: step 3508, loss 0.0153785, acc 1, learning_rate 0.000100003
2017-10-02T23:30:26.943385: step 3509, loss 0.0332714, acc 0.984375, learning_rate 0.000100003
2017-10-02T23:30:28.092901: step 3510, loss 0.00787261, acc 1, learning_rate 0.000100003
2017-10-02T23:30:29.235914: step 3511, loss 0.0125142, acc 1, learning_rate 0.000100003
